기업명,관리종목여부,년도,유동자산,현금및현금성자산,재고자산,매출채권,기타유동자산,비유동자산,유형자산,무형자산,투자부동산,기타비유동자산,자산총계,유동부채,매입채무,기타유동부채,비유동부채,부채총계,자본금,이익잉여금,기타자본구성요소,자본총계,부채와자본총계,매출액,매출원가,매출총이익(손실),판매비와관리비,영업이익(손실),금융수익,금융비용,법인세차감전순이익(손실),법인세비용,당기순이익(손실),총포괄손익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,현금및현금성자산의순증가,기초현금및현금성자산,기말현금및현금성자산
현대홈쇼핑,N,2017,796142886070,29549441601,30646694300,40733521155,,874988064594,92186796839,4177349020,,,1671130950664,299341374004,241052412833,,1183003695,300524377699,,1080426349378,,1370606572965,1671130950664,1021841020147,120540856324,901300163823,751356366202,149943797621,23008534113,1372313818,127366840024,39530406239,87836433785,85674226156,73685796315,76878515988,-125817176595,24747135708,4802305893,29549441601
현대홈쇼핑,N,2018,579309497230,12267774131,40643000003,57005687105,,1163562219517,91488706929,4129403416,,,1742871716747,320561051669,264752333970,,1574632497,322135684166,,1133747118224,,1420736032581,1742871716747,973453833250,257168519211,716285314039,580824646129,135447133059,23277527823,177872941,119218448527,39403713800,79814734727,72656429666,45085195006,-57319814535,-5047047941,-17281667470,29549441601,12267774131
현대홈쇼핑,N,2019,479414084924,11916532775,57679246579,65073945349,,1217667562578,90075614537,4123395538,,,1697081647502,239594846401,197133584900,,8018995618,247613842019,,1167302931055,,1449467805483,1697081647502,1030416792521,278992154433,751424638088,600997336259,150430251932,16329493835,1683424042,98353975695,39520418696,58833556999,50972533032,82813117035,-45110776901,-38053581490,-351241356,12267774131,11916532775
에스원,N,2015,334222085376,111904754610,47213332024,154833062295,,1037757760071,468122630226,497379662965,,,1371979845447,313513064382,188780009637,,81823080649,395336145031,,917274847299,,976643700416,1371979845447,1788781584553,1251574353216,537207231337,367297589057,169909642280,468819549,2542815007,246791219045,58599565727,188191653318,181815038214,309280564419,-23649450917,-228881774850,56749338652,55155415958,111904754610
에스원,N,2016,409048471893,126781108729,34220071124,147825536374,,1028679911756,472934168195,478068563239,,,1437728383649,269860777690,179433756119,,71707048150,341567825840,,1036177280937,,1096160557809,1437728383649,1818302083292,1267458582382,550843500910,348151443688,202692057222,1737290642,133731554,183083946312,44619266061,138464680251,160089144193,267467888676,-212019247757,-40572286800,14876354119,111904754610,126781108729
에스원,N,2017,546155114332,149250146233,39464424658,146830659611,,1009882218299,460303489213,458215162461,,,1556037332631,276032745821,175338232524,,78718515911,354751261732,,1141256941507,,1201286070899,1556037332631,1929985701788,1361599717762,568385984026,368094844152,200291139874,3269732143,58496990,188785274409,47840459068,140944815341,147388311840,290452310429,-225720474175,-42262798750,22469037504,126781108729,149250146233
에스원,N,2018,625132288906,123777368271,40234266853,118246387485,,1020850224083,457385529269,442505722661,,,1645982512989,283335902220,182642081886,,106822043565,390157945785,,1195791501211,,1255824567204,1645982512989,1998320017805,1452806877775,545513140030,352784275735,192728864295,6011141270,161541777,194947723490,93878144090,101069579400,86324809240,233622971229,-174570151691,-84525597500,-25472777962,149250146233,123777368271
에스원,N,2019,691060521884,169856547526,37928912804,136424670918,,1060556454854,468616284029,439269005565,,,1751616976738,357658874830,198912432780,,75253409707,432912284537,,1258110857566,,1318704692201,1751616976738,2120328700419,1576990098822,543338601597,353040713217,190297888380,5851561941,718993668,185860155363,-44849012632,141011142731,147405722497,275716922954,-127061903430,-102575840269,46079179255,123777368271,169856547526
대한유화,N,2015,407503753658,132894516503,128452282509,143242257859,,1056490475158,938220770452,4816691694,15471852521,,1463994228816,262533397034,51244860391,,213002387123,475535784157,,686785501852,,988458444659,1463994228816,1717483712349,1393863001091,323620711258,53691567748,269929143510,11177969455,18865972070,261803719229,66247992760,195555726469,197440185731,322046044974,-113614824965,-135391412200,73039807809,59767222073,132894516503
대한유화,N,2016,423241937909,84582864832,138498609498,187994122171,,1269725180849,1140576900884,5065440557,18770616495,,1692967118758,317284274543,97605621779,,135481085643,452765360186,,938550225183,,1240201758572,1692967118758,1583906572741,1192834636812,391071935929,50913508288,340158427641,14995304630,11496061080,352629551143,85540286307,267089264836,270271613913,319043676883,-277491978882,-89920082320,-48368384319,132894516503,84582864832
대한유화,N,2017,405807656811,8444495211,173751270182,219060654621,,1494959581104,1369853405052,5474240557,18719713697,,1900767237915,258683219628,105454162237,,221302259538,479985479166,,1119131584561,,1420781758749,1900767237915,1769074977331,1436558275246,332516702085,49455085923,283061616162,9761049846,12451416512,269894264450,64310943131,205583321319,205284400177,226687982046,-315120402966,12295600000,-76136820920,84582864832,8444495211
대한유화,N,2018,410932647086,38999058751,167340957631,199195447930,,1478861772444,1354615346396,6220107316,18650471332,,1889794419530,132444427022,54480620406,,116402527051,248846954073,,1339304805934,,1640947465457,1889794419530,2539542875618,2170915779638,368627095980,54743440105,313883655875,14325945681,13149624332,326212505733,76581839551,249630666182,244870106708,342884653462,-107621573976,-204705400000,30557679486,8444495211,38999058751
대한유화,N,2019,457987287347,95570203522,160817190159,193697070356,,1440576642651,1315542650813,6322307316,18581228967,,1898563929998,87531804778,52635294345,,98618928861,186150733639,,1410775479636,,1712413196359,1898563929998,2059165682460,1905833537178,153332145282,44227615984,109104529298,13240058416,9803594938,119131597203,18787768913,100343828290,96170130902,225521968288,-114158118357,-54726344435,56637505496,38999058751,95570203522
KG케미칼,N,2015,87924986332,9079041969,37052078364,29496295486,,183508397802,45774940386,1342561905,506223030,,271433384134,99011201514,11126630552,,8970545632,107981747146,,96192009047,,163451636988,271433384134,167351997377,128171488213,39180509164,29504557611,9675951553,159831185,3681719499,9300933239,1708832602,7592100637,7276842748,13795120141,-3549500925,-11622109074,-1376489858,10634371521,9257881663
KG케미칼,N,2016,89220815089,13088878561,32793716723,39439750985,,187909060466,43528809185,894948203,3664852852,,277129875555,97788495046,21841568302,,7662850743,105451345789,,103123385900,,171678529766,277129875555,164826987847,132644500110,32182487737,27167010702,5015477035,13265604100,5712700657,13648214319,2771826754,10876387565,10752240072,9225264052,1242166871,-6682401502,3830996898,9257881663,13088878561
KG케미칼,N,2017,83344061903,2885387357,36117167735,38691724967,,226633768676,45201379994,760759234,3643302860,,309977830579,110708137833,29748923449,,9087534736,119795672569,,106342753131,,190182158010,309977830579,167310908108,136639225259,30671682849,27199897415,3471785434,7957170711,3637110289,6761565708,971835483,5789730225,7074271822,2054226121,-31167218921,18920906165,-10203491204,13088878561,2885387357
KG케미칼,N,2018,64149641523,1963992300,30667548519,27179521534,,221833135405,43244245559,606504004,726551100,,285982776928,93169342153,6877490048,,9178349294,102347691447,,98935435441,,183635085481,285982776928,167223238715,142890428972,24332809743,23904251252,428558491,4085520907,4883060481,,1202385531,-2761206661,-3190247557,-73814472,7767907437,-8605377106,-921395057,2885387357,1963992300
KG케미칼,N,2019,57702368500,1676937337,30201937178,22585084212,,252516469593,42919906517,503094075,726551100,,310218838093,118599612338,6150354819,,15443714075,134043326413,,84295126231,,176175511680,310218838093,153279828263,127843275956,25436552307,25497816409,-61264102,7984327601,7291419118,-7176070686,2687793923,-9863864609,-10351666481,1770355537,-32008405919,29960106822,-287054963,1963992300,1676937337
하이트진로,N,2015,716126225048,95815565113,116877893691,471171411414,,2620429747656,1997726853571,185895986015,26069739124,,3336555972704,1359569745482,229984859210,,616896523223,1976466268705,,370095084856,,1360089703999,3336555972704,1663246296988,931359621142,731886675846,608129541897,123757133949,2636837051,43494801786,68166523496,20910137105,47256386391,56962235472,282912541925,-92563210883,-111688572764,0,16952662929,95815565113
하이트진로,N,2016,818526814398,95980101876,111213265133,471020516974,,2461748009065,1865463177083,178512732799,23114836367,,3280274823463,1337052073131,204033430896,,611622117733,1948674190864,,338291329105,,1331600632599,3280274823463,1637185183396,908917771118,728267412278,610348672457,117918739821,13522596605,39465846255,68529172901,20125169363,48404003538,41350225050,167739920590,-72779722777,-94137640330,,95815565113,95980101876
하이트진로,N,2017,976313955463,223560645364,118108184617,491636830657,,2427101600937,1834420829693,172048541796,19774912934,,3403415556400,1647958952654,200695478267,,483206470757,2131165423411,,280673624446,,1272250132989,3403415556400,1664922295167,949616970273,715305324894,631811352348,83493972546,1815311200,38427244014,36912800258,18287485807,18625314451,3510533240,342965578593,-106022760929,-107673018934,129269798730,95980101876,223560645364
하이트진로,N,2018,867586288587,227928458992,136260677276,429564922044,,2449113402039,1810718922211,163679005897,19724675563,,3316699690626,1567567295740,177484331506,,532765192290,2100332488030,,227021472911,,1216367202596,3316699690626,1657621697751,980435119051,677186578700,587137130829,90049447871,3749090124,39028004399,42837314605,17924064352,24913250253,-161143,139158589598,-97069160917,-37919774719,4169653962,223560645364,227928458992
하이트진로,N,2019,643041402742,84031508789,154599191481,344950720793,,2488971259760,1798592699434,153737051627,19674438192,,3132012662502,1242828514810,226935849684,,807377896908,2050206411718,,292460521099,,1081806250784,3132012662502,1830147018997,1068130524828,762016494169,681721774690,80294719479,3006423082,45563061545,3343852155,44034788815,-40690936660,-78678182562,15149775218,-45560756716,-113246000732,-143656982230,227928458992,84031508789
넥센타이어,N,2015,659942355719,47434745124,121864153062,364168052600,,1528736421850,1334345449344,7304121633,2821194257,,2188678777569,381557642681,53921804896,,815894103970,1197451746651,,892632189557,,991227030918,2188678777569,1468926730352,982433813794,486492916558,230332209468,175712454772,45369723455,78516252070,156992860248,32227002857,124765857391,102578651797,253471332955,-111076892987,-105138995540,37349521786,10085223338,47434745124
넥센타이어,N,2016,697859734738,62705420686,114930013435,364398109997,,1528504560942,1303065241115,8883989832,2821194257,,2226364295680,338388222588,92220814426,,754791328968,1093179551556,,1032594320393,,1133184744124,2226364295680,1490685587008,981027963137,509657623871,240051173442,187173905011,54195941770,64193616448,190327580607,44892467421,145435113186,150103127286,332954968258,-108161331631,-210334871611,15270675562,47434745124,62705420686
넥센타이어,N,2017,703968862774,34948974898,137587393918,351942158079,,1588907275521,1268341987994,12076092644,2209615357,,2292876138295,405723850253,84337162507,,608030509552,1013754359805,,1159890426139,,1279121778490,2292876138295,1537843987911,1060308001166,477535986745,236177302028,152775800161,50200749664,81832959772,147821868547,30508403351,117313465196,139279763966,215954296686,-187402683247,-56193544000,-27756445788,62705420686,34948974898
넥센타이어,N,2018,771852337668,28386998632,148519821102,435283196484,,1747511039847,1263036065979,11676877737,2209615357,,2519363377515,444405213157,116522912328,,672024872777,1116430085934,,1284746060433,,1402933291581,2519363377515,1582971503928,1154196184400,428775319528,225563316435,181493991150,32533183060,43988295295,185498919120,45021904984,140477014136,134110355690,220855264681,-269726266625,42365757400,-6561976267,34948974898,28386998632
넥센타이어,N,2019,861552853853,41141839853,163526969614,456890461846,,1783062445956,1263327958758,12609704517,2209615357,,2644615299809,379293354002,100952062639,,722222638113,1101515992115,,1424626860522,,1543099307694,2644615299809,1620923825544,1173796647666,447127177878,239792760992,183929154616,46066329253,47726027299,192060041933,52869907262,139190134671,150464858713,262570627955,-161477400100,-87843501711,12754841221,28386998632,41141839853
