기업명,관리종목여부,년도,유동자산,현금및현금성자산,재고자산,매출채권,기타유동자산,비유동자산,유형자산,무형자산,투자부동산,기타비유동자산,자산총계,유동부채,매입채무,기타유동부채,비유동부채,부채총계,자본금,이익잉여금,기타자본구성요소,자본총계,부채와자본총계,매출액,매출원가,매출총이익(손실),판매비와관리비,영업이익(손실),금융수익,금융비용,법인세차감전순이익(손실),법인세비용,당기순이익(손실),총포괄손익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,현금및현금성자산의순증가,기초현금및현금성자산,기말현금및현금성자산
세종공업,N,2015,254306000000,28139748880,21521929525,166984000000,,271067000000,93858036234,8430811013,7060958389,,525373000000,176885000000,62114991938,,45645143668,222530000000,10027215000,285948000000,,302843000000,525373000000,461830000000,389165000000,72665326536,70090777382,2574549154,15594121817,6488156064,23502545427,1987356273,21515189154,15686813053,32404340419,-39308318494,-657390323,-7561368398,28000050986,20442167915
세종공업,N,2016,227506000000,14606124650,25792357272,146082000000,,294834000000,100389000000,7939212801,6944203582,,522340000000,176208000000,52455061908,,31288253173,207496000000,10027215000,298045000000,,314844000000,522340000000,432800000000,364733000000,68066976274,70728631729,-2661655455,3848801044,8446216362,18578644568,3339179436,15239465132,19014430695,34227263850,-39525605100,-8252889134,-13551230384,28139748880,14606124650
세종공업,N,2017,213406000000,12420446901,28700515495,155894000000,,309089000000,102758000000,7775530013,6827448775,,522495000000,158612000000,59576460745,,45575428087,204187000000,10027215000,303658000000,,318307000000,522495000000,392039000000,340989000000,51049932645,69791703664,-18741771019,17263254594,4575948420,9952956822,243106050,9709850772,6660202921,22013963769,-34414703483,10221309435,-2179430279,14606124650,12420446901
세종공업,N,2018,238537000000,13792459669,24227074729,193560000000,,299736000000,98944490330,8347336828,6710693968,,538273000000,197162000000,71209801032,,23830901855,220993000000,10226239500,304513000000,,317280000000,538273000000,388387000000,336771000000,51615935943,61599469777,-9983533834,18253492556,6609674975,9999425333,9647722931,351702402,1792447539,11054983972,-15499248865,5833435008,1389170115,12420446901,13792459669
세종공업,N,2019,257419000000,16797981733,25170971828,184632000000,,319926000000,104481000000,5760847378,6593939161,,577345000000,186937000000,68693486454,,60753199445,247690000000,11277206000,305995000000,,329655000000,577345000000,384180000000,332198000000,51981898871,61643584072,-9661685201,6394515290,8399369292,4053087960,1062527717,2990560243,-622360012,32851403228,-63293156037,33499030368,3057277559,13792459669,16797981733
에코플라스틱,N,2015,112799000000,110000000,14406000000,89971000000,,212140000000,174221000000,1743000000,,,324939000000,171512000000,148399000000,,43581000000,215093000000,11102000000,87674000000,,109846000000,324939000000,681594000000,662825000000,18769000000,15187000000,3582000000,297000000,1452000000,1344000000,-151000000,1494000000,2272000000,44856000000,-58279000000,12457000000,-966000000,1076000000,110000000
에코플라스틱,N,2016,95682816294,91172261,16017534097,65504162833,,235536000000,193611000000,4370250466,,,331218000000,163746000000,125323000000,,52440948527,216187000000,11348199000,90561872606,,115031000000,331218000000,669386000000,651710000000,17675667056,15646398410,2029268646,1422482811,1948409882,4224301710,570233884,3654067826,3977184061,29117095264,-49549353281,20413205628,-19052389,110224650,91172261
에코플라스틱,N,2017,91264060014,375184130,18758987187,49822103234,,221497000000,178086000000,4137241034,,,312761000000,154894000000,152289000000,,41512965513,196407000000,11348199000,91884663449,,116354000000,312761000000,645605000000,630332000000,15273512963,15565461592,-291948629,404046991,2191839756,-470261774,195798528,-274463246,1776718803,28805530322,-15354113093,-13167405360,284011869,91172261,375184130
에코플라스틱,N,2018,84459084314,321123844,12248471900,63208846550,,251742000000,194001000000,4825752623,846730430,,336201000000,173463000000,171442000000,,47996086869,221459000000,12834685000,84772600966,,114742000000,336201000000,642052000000,628915000000,13137794013,17031384277,-3893590264,736364185,3251040125,-5986044940,-982866757,-5003178183,-7112062483,26326273689,-44148797875,17768463900,-54060286,375184130,321123844
에코플라스틱,N,2019,107538000000,248908010,12724209257,80669123513,,254196000000,198239000000,7974709621,846730430,,361734000000,207591000000,202408000000,,37832284731,245423000000,12834685000,87325664844,,116311000000,361734000000,704807000000,682277000000,22529396660,16979693278,5549703382,789390256,2934142968,3961035840,1239689286,2721346554,2553063878,-181016480,-11280648059,11389448705,-72215834,321123844,248908010
대한제당,N,2015,421827000000,64995239000,204375000000,119733000000,,581205000000,194156000000,8645649000,108813000000,,1003030000000,290473000000,85249615000,,293213000000,583686000000,24044835000,202285000000,,419346000000,1003030000000,1127440000000,1014580000000,112861000000,99429652000,13431256000,5779366000,15473716000,-7297284000,3799484000,-11096768000,-12415815000,28804313000,-10796667000,-3522154000,14485492000,50476005000,64995239000
대한제당,N,2016,504216000000,111723000000,214302000000,118151000000,,531193000000,190663000000,8052129000,108395000000,,1035410000000,304580000000,100918000000,,273600000000,578180000000,24044835000,232778000000,,457229000000,1035410000000,1144290000000,1021310000000,122977000000,89480839000,33496453000,6677596000,12970169000,51034819000,17010641000,34024178000,35290206000,30318632000,59360676000,-42975361000,46703947000,64995239000,111723000000
대한제당,N,2017,462401000000,84759782000,192605000000,122558000000,,532397000000,192939000000,7809891000,107520000000,,994798000000,285773000000,86090195000,,251378000000,537151000000,24044835000,233169000000,,457647000000,994798000000,1153580000000,1058450000000,95131938000,87758704000,7373234000,1486100000,11344704000,11193006000,3741393000,7451613000,6310342000,2409098000,-18072914000,-11239401000,-26903217000,111723000000,84759782000
대한제당,N,2018,455673000000,60465441000,191519000000,144865000000,,527604000000,190290000000,8054328000,106755000000,,983278000000,266254000000,62124498000,,262260000000,528515000000,24044835000,234106000000,,454763000000,983278000000,1105430000000,991150000000,114279000000,86455179000,29511076000,11823926000,20944593000,10063959000,3446745000,6617214000,1011910000,12204702000,-19286713000,-17223618000,-24294341000,84759782000,60465441000
대한제당,N,2019,470725000000,72750046000,206997000000,141091000000,,523705000000,175779000000,8040023000,108300000000,,994431000000,295420000000,65642646000,,232816000000,528237000000,24044835000,244859000000,,466194000000,994431000000,1111610000000,1001570000000,110040000000,83494620000,28840060000,10910018000,16059783000,15807378000,3576675000,15123058000,13918061000,-2798762000,15444533000,-295910000,12284605000,60465441000,72750046000
남해화학,N,2015,317537000000,92581306509,112853000000,97936916350,,199642000000,153206000000,1388689374,9581500294,,517179000000,126939000000,15127848979,,4624637924,131563000000,49678843000,298389000000,,385616000000,517179000000,1183350000000,1068810000000,114533000000,90417797553,24115130712,14694270725,12344057598,25868795946,-5415174785,20453621161,19711702140,87705938660,-17737676920,-22053486460,47914775280,44666531229,92581306509
남해화학,N,2016,315450000000,92546052295,109161000000,98907447430,,214468000000,169764000000,1152705675,9579510970,,529918000000,128454000000,37428715597,,3822133264,132277000000,49678843000,310425000000,,397642000000,529918000000,1096490000000,1002900000000,93584114750,80522433328,13061681422,15535478541,9454449308,18783460966,4281397987,14502062979,14903016476,56945884089,-33227403541,-24326793482,-608312934,92581306509,92546052295
남해화학,N,2017,344655000000,122734000000,120426000000,77285156276,,212283000000,172630000000,683565311,9729595262,,556938000000,130156000000,43590352090,,5581192283,135737000000,49678843000,333984000000,,421201000000,556938000000,1122360000000,1015430000000,106930000000,78435056174,28494999202,10309394403,5481217058,34881505078,8029336156,26852168922,25717075925,31253187116,-19664443013,18947841093,30536585196,92546052295,122734000000
남해화학,N,2018,341000000000,19205143124,130274000000,81716990916,,206909000000,171077000000,855368811,9712810082,,547908000000,108353000000,63979770569,,14863772229,123217000000,49678843000,337479000000,,424691000000,547908000000,1242740000000,1138320000000,104419000000,87418230977,17001086915,14192653352,8628110483,15718236853,7176290901,8350363797,7268414420,7989289525,-106582000000,-5394008677,-103987000000,122743000000,19205143124
남해화학,N,2019,373809000000,35969096276,141975000000,65912669183,,207330000000,172081000000,739184250,11972715400,,581139000000,126716000000,37753274418,,20462693092,147179000000,49678843000,346723000000,,433960000000,581139000000,1187200000000,1079620000000,107586000000,92255204780,15330702542,15220161202,11743109059,22018798783,5978031037,16040767746,11666526369,45291695689,-28761536734,-102775353,16427383602,19205143124,35969096276
휴맥스,N,2015,543929000000,59614353044,110771000000,333447000000,,211233000000,73397926475,9493117402,49775969641,,755162000000,230584000000,171089000000,,45287365981,275871000000,11955899000,143144000000,,479290000000,755162000000,1038030000000,849369000000,21701565175,0,21701565175,47893774857,37053975193,27812963300,7023700503,20789262797,17571469647,57234432786,-41668035866,10083108254,25649505174,35031211108,59614353044
휴맥스,N,2016,551088000000,58546658691,88947398130,395856000000,,236489000000,75901722003,9112842509,48941340176,,787576000000,297288000000,198837000000,,48620830762,345909000000,11955899000,112903000000,,441668000000,787576000000,916515000000,771908000000,-13603941040,0,-13603941040,43568095522,38977141084,-17022358367,7822813553,-24845171920,-28965733906,-9144852346,-24480240973,31012897416,-2612195903,59614353044,58546658691
휴맥스,N,2017,743529000000,51879309769,154581000000,529555000000,,286363000000,75918555921,5400206346,48112193828,,1029890000000,556843000000,260025000000,,23847078051,580690000000,11955899000,121719000000,,449202000000,1029890000000,1266340000000,1073680000000,192662000000,176835000000,15827569828,53487808040,55743502734,6004398497,-4673828541,10678227038,9348001981,-109467000000,-74375799981,180812000000,-3030207678,58546658691,51879309769
휴맥스,N,2018,569659000000,38045789316,114096000000,407977000000,,319411000000,91495473286,15265334941,33505465377,,889070000000,441704000000,244293000000,,92208947475,533913000000,11955899000,40304019266,,355157000000,889070000000,1001970000000,901722000000,100249000000,190664000000,-90415504331,40505393784,38050782434,-106250000000,-23947047869,-82303323881,-84932541043,91880130348,-59139507647,-47670530593,-14929907892,51879309769,38045789316
휴맥스,N,2019,434489000000,23134799765,105042000000,249966000000,,463701000000,66281185488,20580037496,46344123992,,898190000000,453995000000,145371000000,,107310000000,561305000000,11955899000,21587445888,,336884000000,898190000000,770367000000,660123000000,110245000000,128619000000,-18374848291,76296099658,52936640672,-364084642,4418812795,-16674044402,-18473734097,63829457681,-152356000000,75073585187,-13453354325,38045789316,23134799765
팜스코,N,2015,430233000000,46578082940,64829360145,165343000000,,332945000000,114676000000,988770050,17177054044,,763178000000,397637000000,55629905820,,58607617810,456244000000,18363971500,186193000000,,306933000000,763178000000,875142000000,741188000000,36644585318,0,36644585318,16285636039,23976579905,24936323688,8090343023,16779418290,18203756982,36986574946,-176774000000,8164327592,-131618000000,178196000000,46578082940
팜스코,N,2016,310451000000,26765615160,65011162166,186508000000,,318112000000,118515000000,732356312,10357483778,,628563000000,275238000000,40746764745,,20295017259,295533000000,18363971500,214147000000,,333031000000,628563000000,926709000000,792765000000,38157986207,0,38157986207,22108264255,16141940972,43181357552,14590578786,28590778766,26097148696,12129477665,149537000000,-181484000000,-19812467780,46578082940,26765615160
팜스코,N,2017,330092000000,34651782301,63483567606,220188000000,,330992000000,126086000000,592799086,10934971042,,661084000000,286581000000,41849178583,,19007654742,305588000000,18363971500,243655000000,,355496000000,661084000000,987089000000,857279000000,129810000000,98633967542,31175998023,23806696247,7931016053,43981688518,11591835520,32389852998,31216939660,45445088190,-33061601510,-4482049401,7901437279,26765615160,34651782301
팜스코,N,2018,342050000000,51090544045,96509018652,162177000000,,455603000000,146887000000,467435339,10045762282,,797653000000,418518000000,57207044967,,26107308398,444625000000,18363971500,249156000000,,353028000000,797653000000,933107000000,807769000000,125338000000,95913870467,29424154572,10989758144,14553200874,17051469989,-6573710580,10477759409,5463261587,-14018657350,-93507039115,123960000000,16434705189,34651782301,51090544045
